,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
37,37,40,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Sonny Gray,1,Globe Life Field,14,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.0,0.0,0.333,0.0,True
38,38,42,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Tyler Wells,0,Oriole Park at Camden Yards,30,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.25,0.0,0.25,0.0,True
39,39,43,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.6,0.333,1.0,0.2,0.5,True
40,40,44,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Tarik Skubal,1,Guaranteed Rate Field,23,669373,3.52,7.95,8.95,1.16,0.237,0.25,0.5,0.667,0.0,0.333,True
41,41,45,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.667,0.75,0.25,0.5,0.667,True
42,42,46,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Brady Singer,0,Kauffman Stadium,5,663903,3.49,8.36,9.18,1.15,0.248,0.0,0.0,0.0,0.0,0.5,True
43,43,47,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.0,0.75,0.0,0.667,False
44,44,48,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Sonny Gray,1,Globe Life Field,14,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.4,0.75,0.25,0.0,False
45,45,49,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Chad Kuhl,1,Chase Field,13,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.0,0.333,0.0,0.25,True
46,46,50,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Tarik Skubal,1,Guaranteed Rate Field,23,669373,3.52,7.95,8.95,1.16,0.237,0.25,0.0,0.0,0.0,0.25,True
47,47,51,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Reid Detmers,1,Oriole Park at Camden Yards,30,672282,3.44,6.27,8.29,1.04,0.196,0.2,0.0,0.75,0.4,0.25,True
48,48,52,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Erick Fedde,1,Truist Park,12,607200,4.95,9.32,6.8,1.54,0.269,0.4,0.0,0.5,0.667,0.25,True
49,49,53,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.0,0.25,0.25,0.5,True
50,50,54,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,1.0,0.333,0.0,0.5,False
51,51,55,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Jon Gray,0,Globe Life Field,14,592351,3.83,7.58,10.1,1.17,0.224,0.5,0.333,0.0,0.25,0.25,True
52,52,56,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,JT Brubaker,1,American Family Field,18,664141,4.49,10.05,9.22,1.52,0.275,0.25,0.0,0.0,0.25,0.333,False
53,53,57,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.0,0.333,0.333,0.333,False
54,54,58,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Zack Wheeler,1,Busch Stadium,15,554430,2.63,7.25,9.73,1.03,0.218,1.0,0.0,0.0,0.25,0.5,True
55,55,59,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Reid Detmers,1,Oriole Park at Camden Yards,30,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.0,0.25,0.0,0.0,False
56,56,60,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.75,0.667,0.0,0.0,False
57,57,61,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Chad Kuhl,1,Chase Field,13,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.5,0.0,0.25,0.0,True
58,58,62,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Reid Detmers,1,Oriole Park at Camden Yards,30,672282,3.44,6.27,8.29,1.04,0.196,0.5,0.0,0.4,0.4,0.25,False
59,59,63,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.0,0.25,0.5,0.25,True
60,60,64,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Jon Gray,0,Globe Life Field,14,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.0,0.0,0.0,0.333,True
61,61,65,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.5,0.0,0.5,0.333,0.0,True
62,62,66,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Jon Gray,0,Globe Life Field,14,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.5,0.0,0.0,0.0,True
63,63,67,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.25,0.0,0.25,0.0,True
64,64,68,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Connor Seabold,0,Fenway Park,3,657756,11.91,19.06,10.32,2.56,0.429,0.4,0.5,0.667,0.0,0.75,True
65,65,69,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Ross Stripling,1,T-Mobile Park,27,548389,3.16,8.27,7.29,1.1,0.241,0.25,0.25,0.6,0.25,0.25,True
66,66,70,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Aaron Ashby,0,American Family Field,18,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.0,0.667,0.5,0.0,True
67,67,71,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Jose Urquidy,1,Oakland Coliseum,19,664353,3.85,8.52,7.09,1.16,0.245,0.25,0.25,0.0,0.0,0.0,False
68,68,72,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Connor Seabold,0,Fenway Park,3,657756,11.91,19.06,10.32,2.56,0.429,0.5,0.4,0.0,0.25,0.25,True
69,69,73,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Jose Urquidy,1,Oakland Coliseum,19,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.0,0.25,0.5,0.25,True
70,70,74,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Reid Detmers,1,Oriole Park at Camden Yards,30,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.0,0.25,0.0,0.25,True
71,71,75,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Keegan Thompson,1,Dodger Stadium,17,624522,3.36,8.36,7.82,1.24,0.247,0.333,0.5,0.5,0.75,0.333,True
72,72,76,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.5,0.25,0.4,0.25,True
73,73,77,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Keegan Thompson,1,Dodger Stadium,17,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.75,0.0,0.333,0.0,False
74,74,78,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Connor Seabold,0,Fenway Park,3,657756,11.91,19.06,10.32,2.56,0.429,0.5,1.0,0.25,0.0,0.667,True
75,75,79,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.0,0.333,0.0,0.25,True
76,76,80,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.0,0.0,0.0,0.25,False
77,77,81,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.0,1.0,0.0,0.5,True
78,78,83,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Brady Singer,0,Kauffman Stadium,5,663903,3.49,8.36,9.18,1.15,0.248,0.25,0.25,0.0,0.0,0.0,True
79,79,84,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.0,0.5,0.0,0.2,True
80,80,85,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Reid Detmers,1,Oriole Park at Camden Yards,30,672282,3.44,6.27,8.29,1.04,0.196,0.5,0.0,0.0,0.5,0.333,True
81,81,86,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Nestor Cortes,1,Fenway Park,3,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.25,0.6,0.25,0.0,True
82,82,87,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.2,0.0,0.2,0.25,False
83,83,88,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Ross Stripling,1,T-Mobile Park,27,548389,3.16,8.27,7.29,1.1,0.241,0.25,0.25,0.0,0.333,0.0,True
84,84,89,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.25,0.333,1.0,0.5,True
85,85,90,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Sonny Gray,1,Globe Life Field,14,543243,3.19,7.29,8.43,1.11,0.219,0.5,0.667,0.2,0.667,0.0,True
86,86,91,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.4,0.25,0.0,0.333,0.4,False
87,87,92,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Nestor Cortes,1,Fenway Park,3,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.0,0.25,0.2,0.25,False
88,88,93,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Keegan Thompson,1,Dodger Stadium,17,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,1.0,0.0,0.0,False
89,89,94,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.5,0.333,0.0,0.5,0.0,True
90,90,95,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Tarik Skubal,1,Guaranteed Rate Field,23,669373,3.52,7.95,8.95,1.16,0.237,0.4,0.0,0.25,0.333,0.0,False
91,91,97,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.333,0.25,0.0,0.25,True
92,92,98,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,JT Brubaker,1,American Family Field,18,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.333,0.0,0.0,0.0,False
93,93,99,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Jon Gray,0,Globe Life Field,14,592351,3.83,7.58,10.1,1.17,0.224,0.6,0.25,0.667,0.0,0.25,False
94,94,101,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Connor Seabold,0,Fenway Park,3,657756,11.91,19.06,10.32,2.56,0.429,0.0,0.667,0.75,0.0,0.333,False
95,95,102,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.0,1.0,0.25,0.4,False
96,96,103,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Brady Singer,0,Kauffman Stadium,5,663903,3.49,8.36,9.18,1.15,0.248,0.5,0.5,0.0,0.25,0.0,False
97,97,104,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,JT Brubaker,1,American Family Field,18,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.0,0.0,0.4,0.5,True
98,98,105,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.2,0.25,0.0,0.0,0.25,False
99,99,106,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Chad Kuhl,1,Chase Field,13,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.0,0.667,0.0,0.25,True
100,100,107,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.0,0.0,0.25,0.0,False
101,101,108,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Jose Urquidy,1,Oakland Coliseum,19,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.0,0.0,0.0,0.333,False
102,102,109,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Aaron Civale,1,Kauffman Stadium,5,650644,6.17,10.67,8.67,1.46,0.295,0.667,0.25,0.25,0.25,0.75,True
103,103,110,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.333,0.0,0.0,0.4,0.0,True
104,104,111,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.2,0.0,0.0,0.0,0.0,False
105,105,112,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Paul Blackburn,0,Oakland Coliseum,19,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.333,0.25,0.25,0.0,True
106,106,113,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Tyler Wells,0,Oriole Park at Camden Yards,30,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.25,0.0,0.0,0.0,True
107,107,114,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.0,0.0,1.0,0.333,True
108,108,117,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.25,0.2,0.0,0.0,False
109,109,119,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.333,1.0,0.333,0.25,0.333,False
110,110,120,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.25,0.25,0.5,0.25,0.4,True
111,111,121,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Erick Fedde,1,Truist Park,12,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.333,0.25,0.25,0.5,True
